Id,PID,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice,MS SubClass_30.0,MS SubClass_40.0,MS SubClass_45.0,MS SubClass_50.0,MS SubClass_60.0,MS SubClass_70.0,MS SubClass_75.0,MS SubClass_80.0,MS SubClass_85.0,MS SubClass_90.0,MS SubClass_120.0,MS SubClass_150.0,MS SubClass_160.0,MS SubClass_180.0,MS SubClass_190.0,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_NA,Alley_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_BrkComm,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CemntBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_WdShing,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_NA,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
272.0,907410080.0,70.0,8400.0,4.0,4.0,3.0,7.0,5.0,2004.0,2005.0,109.0,4.0,3.0,4.0,3.0,3.0,6.0,712.0,1.0,0.0,761.0,1473.0,5.0,1.0,5.0,1484.0,0.0,0.0,1484.0,1.0,0.0,2.0,0.0,3.0,1.0,4.0,7.0,8.0,0.0,0.0,2004.0,2.0,2.0,606.0,3.0,3.0,3.0,0.0,35.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,213000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2521.0,533253090.0,40.0,3874.0,3.0,4.0,3.0,8.0,5.0,1980.0,1980.0,0.0,4.0,3.0,4.0,3.0,4.0,6.0,807.0,1.0,0.0,419.0,1226.0,3.0,1.0,5.0,1226.0,0.0,0.0,1226.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,8.0,1.0,2.0,1980.0,3.0,2.0,484.0,3.0,3.0,3.0,133.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,190000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2324.0,527158020.0,,8076.0,3.0,4.0,3.0,6.0,6.0,1993.0,1994.0,112.0,3.0,3.0,4.0,3.0,1.0,6.0,705.0,1.0,0.0,455.0,1160.0,4.0,1.0,5.0,1169.0,0.0,0.0,1169.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,6.0,8.0,1.0,3.0,1993.0,3.0,2.0,402.0,3.0,3.0,3.0,0.0,26.0,0.0,0.0,144.0,0.0,0.0,3.0,0.0,7.0,2006.0,183500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1953.0,535402140.0,93.0,10090.0,3.0,4.0,3.0,7.0,5.0,1963.0,1999.0,364.0,3.0,3.0,3.0,3.0,3.0,3.0,242.0,5.0,483.0,0.0,725.0,3.0,1.0,5.0,1035.0,616.0,0.0,1651.0,0.0,1.0,2.0,0.0,4.0,1.0,3.0,6.0,8.0,2.0,3.0,1963.0,1.0,1.0,276.0,3.0,3.0,3.0,460.0,46.0,0.0,0.0,165.0,0.0,0.0,3.0,0.0,10.0,2007.0,172000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
887.0,908102290.0,67.0,8877.0,4.0,4.0,2.0,4.0,6.0,1938.0,1958.0,0.0,3.0,3.0,3.0,3.0,2.0,5.0,690.0,1.0,0.0,126.0,816.0,5.0,1.0,5.0,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,8.0,1.0,4.0,1958.0,1.0,1.0,288.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1479.0,907418010.0,85.0,11058.0,4.0,4.0,3.0,7.0,6.0,2007.0,2007.0,212.0,4.0,3.0,4.0,3.0,1.0,6.0,56.0,1.0,0.0,1508.0,1564.0,5.0,1.0,5.0,1564.0,0.0,0.0,1564.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,6.0,8.0,0.0,0.0,2007.0,2.0,3.0,814.0,3.0,3.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,218836.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1317.0,902326060.0,60.0,10800.0,4.0,4.0,3.0,6.0,7.0,1905.0,2000.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,482.0,482.0,5.0,0.0,5.0,1221.0,691.0,0.0,1912.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,7.0,8.0,1.0,3.0,2003.0,1.0,2.0,672.0,4.0,3.0,3.0,0.0,25.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,163000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1750.0,528235170.0,59.0,10936.0,3.0,4.0,3.0,7.0,5.0,2006.0,2006.0,0.0,4.0,3.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1510.0,1510.0,5.0,1.0,5.0,1525.0,0.0,0.0,1525.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,6.0,8.0,1.0,4.0,2006.0,2.0,2.0,534.0,3.0,3.0,3.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,206580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2815.0,907420070.0,65.0,8461.0,4.0,4.0,3.0,6.0,5.0,2005.0,2006.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,728.0,728.0,5.0,1.0,5.0,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,8.0,8.0,1.0,4.0,2005.0,3.0,2.0,390.0,3.0,3.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,163990.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2692.0,903452090.0,60.0,7518.0,4.0,4.0,3.0,5.0,8.0,1910.0,2004.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,396.0,396.0,4.0,1.0,5.0,665.0,665.0,0.0,1330.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,7.0,8.0,0.0,0.0,2001.0,1.0,1.0,390.0,3.0,3.0,1.0,0.0,72.0,45.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,2006.0,116500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1090.0,528240050.0,,8010.0,3.0,4.0,3.0,7.0,5.0,2002.0,2003.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,840.0,840.0,5.0,1.0,5.0,840.0,880.0,0.0,1720.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,7.0,8.0,1.0,4.0,2002.0,3.0,2.0,400.0,3.0,3.0,3.0,138.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,188000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1912.0,535102010.0,,10050.0,3.0,4.0,3.0,5.0,6.0,1966.0,1966.0,87.0,3.0,3.0,3.0,3.0,3.0,6.0,602.0,1.0,0.0,191.0,793.0,5.0,1.0,5.0,1280.0,0.0,0.0,1280.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,6.0,8.0,1.0,3.0,1966.0,3.0,2.0,432.0,3.0,3.0,3.0,140.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,175000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1634.0,527184020.0,38.0,4740.0,3.0,4.0,3.0,8.0,5.0,1988.0,1988.0,0.0,4.0,3.0,4.0,3.0,4.0,6.0,248.0,1.0,0.0,918.0,1166.0,4.0,1.0,5.0,1179.0,0.0,0.0,1179.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,8.0,0.0,0.0,1988.0,2.0,2.0,480.0,3.0,3.0,3.0,0.0,108.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,10.0,2007.0,182000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1974.0,902100010.0,60.0,6978.0,4.0,4.0,3.0,5.0,7.0,1926.0,1980.0,0.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,850.0,850.0,3.0,1.0,5.0,960.0,0.0,0.0,960.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,8.0,0.0,0.0,1981.0,2.0,2.0,576.0,3.0,3.0,3.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,103000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1764.0,528327060.0,,11400.0,4.0,4.0,3.0,10.0,5.0,2001.0,2002.0,705.0,5.0,3.0,5.0,3.0,4.0,6.0,1282.0,1.0,0.0,1351.0,2633.0,5.0,1.0,5.0,2633.0,0.0,0.0,2633.0,1.0,0.0,2.0,1.0,2.0,1.0,5.0,8.0,8.0,2.0,4.0,2001.0,2.0,3.0,804.0,3.0,3.0,3.0,314.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,466500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
634.0,535154130.0,66.0,9240.0,3.0,4.0,3.0,6.0,8.0,1959.0,1998.0,0.0,4.0,3.0,3.0,3.0,1.0,5.0,708.0,1.0,0.0,280.0,988.0,3.0,1.0,5.0,988.0,0.0,0.0,988.0,1.0,0.0,2.0,0.0,3.0,1.0,4.0,6.0,8.0,0.0,0.0,1959.0,1.0,1.0,297.0,3.0,3.0,3.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,149500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1683.0,527455030.0,24.0,2304.0,4.0,4.0,3.0,7.0,7.0,1978.0,1978.0,0.0,3.0,3.0,4.0,3.0,1.0,6.0,632.0,1.0,6.0,423.0,1061.0,3.0,1.0,5.0,1055.0,0.0,0.0,1055.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,4.0,8.0,0.0,0.0,1978.0,1.0,1.0,319.0,3.0,3.0,3.0,108.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,142500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2199.0,909251030.0,54.0,7223.0,4.0,4.0,3.0,5.0,5.0,1926.0,1950.0,0.0,3.0,3.0,3.0,3.0,2.0,4.0,319.0,1.0,0.0,971.0,1290.0,3.0,1.0,5.0,1422.0,0.0,0.0,1422.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,8.0,0.0,0.0,1973.0,1.0,1.0,352.0,3.0,3.0,3.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2007.0,136500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2789.0,907230240.0,,3612.0,3.0,4.0,3.0,6.0,5.0,1993.0,1994.0,0.0,3.0,3.0,4.0,3.0,1.0,6.0,338.0,1.0,0.0,292.0,630.0,5.0,1.0,5.0,630.0,690.0,0.0,1320.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,5.0,8.0,0.0,0.0,1993.0,1.0,2.0,484.0,3.0,3.0,3.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,2006.0,137000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1018.0,527301245.0,63.0,12680.0,3.0,4.0,3.0,7.0,6.0,1988.0,1988.0,102.0,4.0,3.0,4.0,4.0,2.0,6.0,983.0,1.0,0.0,692.0,1675.0,5.0,1.0,5.0,1688.0,0.0,0.0,1688.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,6.0,8.0,1.0,5.0,1988.0,2.0,2.0,528.0,3.0,3.0,3.0,0.0,48.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,6.0,2008.0,226500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14.0,527180040.0,85.0,10176.0,4.0,4.0,3.0,7.0,5.0,1990.0,1990.0,0.0,3.0,3.0,4.0,3.0,4.0,6.0,637.0,1.0,0.0,663.0,1300.0,4.0,1.0,5.0,1341.0,0.0,0.0,1341.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,5.0,8.0,1.0,1.0,1990.0,1.0,2.0,506.0,3.0,3.0,3.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,171500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
